,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
9581,9,11,24,24,6,10,11,7,8,18,14
9582,11,24,24,6,10,11,7,8,18,14,30
9583,24,24,6,10,11,7,8,18,14,30,26
9584,24,6,10,11,7,8,18,14,30,26,43
9585,6,10,11,7,8,18,14,30,26,43,3
9586,10,11,7,8,18,14,30,26,43,3,29
9587,11,7,8,18,14,30,26,43,3,29,8
9588,7,8,18,14,30,26,43,3,29,8,4
9589,8,18,14,30,26,43,3,29,8,4,19
9590,18,14,30,26,43,3,29,8,4,19,25
9591,14,30,26,43,3,29,8,4,19,25,32
9592,30,26,43,3,29,8,4,19,25,32,5
9593,26,43,3,29,8,4,19,25,32,5,4
9594,43,3,29,8,4,19,25,32,5,4,3
9595,3,29,8,4,19,25,32,5,4,3,8
9596,29,8,4,19,25,32,5,4,3,8,26
9597,8,4,19,25,32,5,4,3,8,26,34
9598,4,19,25,32,5,4,3,8,26,34,23
9599,19,25,32,5,4,3,8,26,34,23,1
9600,25,32,5,4,3,8,26,34,23,1,14
9601,32,5,4,3,8,26,34,23,1,14,11
9602,5,4,3,8,26,34,23,1,14,11,8
9603,4,3,8,26,34,23,1,14,11,8,32
9604,3,8,26,34,23,1,14,11,8,32,32
9605,8,26,34,23,1,14,11,8,32,32,21
9606,26,34,23,1,14,11,8,32,32,21,17
9607,34,23,1,14,11,8,32,32,21,17,16
9608,23,1,14,11,8,32,32,21,17,16,8
9609,1,14,11,8,32,32,21,17,16,8,20
9610,14,11,8,32,32,21,17,16,8,20,23
9611,11,8,32,32,21,17,16,8,20,23,6
9612,8,32,32,21,17,16,8,20,23,6,14
9613,32,32,21,17,16,8,20,23,6,14,18
9614,32,21,17,16,8,20,23,6,14,18,26
9615,21,17,16,8,20,23,6,14,18,26,3
9616,17,16,8,20,23,6,14,18,26,3,13
9617,16,8,20,23,6,14,18,26,3,13,44
9618,8,20,23,6,14,18,26,3,13,44,4
9619,20,23,6,14,18,26,3,13,44,4,14
9620,23,6,14,18,26,3,13,44,4,14,3
9621,6,14,18,26,3,13,44,4,14,3,34
9622,14,18,26,3,13,44,4,14,3,34,9
9623,18,26,3,13,44,4,14,3,34,9,25
9624,26,3,13,44,4,14,3,34,9,25,32
9625,3,13,44,4,14,3,34,9,25,32,4
9626,13,44,4,14,3,34,9,25,32,4,20
9627,44,4,14,3,34,9,25,32,4,20,6
9628,4,14,3,34,9,25,32,4,20,6,22
9629,14,3,34,9,25,32,4,20,6,22,5
9630,3,34,9,25,32,4,20,6,22,5,39
9631,34,9,25,32,4,20,6,22,5,39,26
9632,9,25,32,4,20,6,22,5,39,26,4
9633,25,32,4,20,6,22,5,39,26,4,37
9634,32,4,20,6,22,5,39,26,4,37,6
9635,4,20,6,22,5,39,26,4,37,6,6
9636,20,6,22,5,39,26,4,37,6,6,2
9637,6,22,5,39,26,4,37,6,6,2,23
9638,22,5,39,26,4,37,6,6,2,23,22
9639,5,39,26,4,37,6,6,2,23,22,18
9640,39,26,4,37,6,6,2,23,22,18,10
9641,26,4,37,6,6,2,23,22,18,10,17
9642,4,37,6,6,2,23,22,18,10,17,13
9643,37,6,6,2,23,22,18,10,17,13,12
9644,6,6,2,23,22,18,10,17,13,12,3
9645,6,2,23,22,18,10,17,13,12,3,3
9646,2,23,22,18,10,17,13,12,3,3,14
9647,23,22,18,10,17,13,12,3,3,14,11
9648,22,18,10,17,13,12,3,3,14,11,14
9649,18,10,17,13,12,3,3,14,11,14,23
9650,10,17,13,12,3,3,14,11,14,23,23
9651,17,13,12,3,3,14,11,14,23,23,2
9652,13,12,3,3,14,11,14,23,23,2,18
9653,12,3,3,14,11,14,23,23,2,18,1
9654,3,3,14,11,14,23,23,2,18,1,3
9655,3,14,11,14,23,23,2,18,1,3,5
9656,14,11,14,23,23,2,18,1,3,5,19
9657,11,14,23,23,2,18,1,3,5,19,14
9658,14,23,23,2,18,1,3,5,19,14,3
9659,23,23,2,18,1,3,5,19,14,3,22
9660,23,2,18,1,3,5,19,14,3,22,36
9661,2,18,1,3,5,19,14,3,22,36,17
9662,18,1,3,5,19,14,3,22,36,17,22
9663,1,3,5,19,14,3,22,36,17,22,2
9664,3,5,19,14,3,22,36,17,22,2,4
9665,5,19,14,3,22,36,17,22,2,4,7
9666,19,14,3,22,36,17,22,2,4,7,7
9667,14,3,22,36,17,22,2,4,7,7,2
9668,3,22,36,17,22,2,4,7,7,2,15
9669,22,36,17,22,2,4,7,7,2,15,18
9670,36,17,22,2,4,7,7,2,15,18,19
9671,17,22,2,4,7,7,2,15,18,19,7
9672,22,2,4,7,7,2,15,18,19,7,11
9673,2,4,7,7,2,15,18,19,7,11,4
9674,4,7,7,2,15,18,19,7,11,4,40
9675,7,7,2,15,18,19,7,11,4,40,22
9676,7,2,15,18,19,7,11,4,40,22,1
9677,19,21,3,7,18,6,20,27,16,16,12
9678,21,3,7,18,6,20,27,16,16,12,29
9679,3,7,18,6,20,27,16,16,12,29,44
9680,7,18,6,20,27,16,16,12,29,44,51
9681,18,6,20,27,16,16,12,29,44,51,13
9682,6,20,27,16,16,12,29,44,51,13,7
9683,20,27,16,16,12,29,44,51,13,7,1
9684,24,16,2,8,4,14,12,21,1,5,7
9685,16,2,8,4,14,12,21,1,5,7,13
9686,2,8,4,14,12,21,1,5,7,13,21
9687,8,4,14,12,21,1,5,7,13,21,9
9688,4,14,12,21,1,5,7,13,21,9,2
9689,14,12,21,1,5,7,13,21,9,2,12
9690,12,21,1,5,7,13,21,9,2,12,11
9691,21,1,5,7,13,21,9,2,12,11,3
9692,1,5,7,13,21,9,2,12,11,3,2
9693,5,7,13,21,9,2,12,11,3,2,10
9694,7,13,21,9,2,12,11,3,2,10,27
9695,13,21,9,2,12,11,3,2,10,27,8
9696,21,9,2,12,11,3,2,10,27,8,29
9697,9,2,12,11,3,2,10,27,8,29,5
9698,2,12,11,3,2,10,27,8,29,5,3
9699,12,11,3,2,10,27,8,29,5,3,13
9700,11,3,2,10,27,8,29,5,3,13,3
9701,3,2,10,27,8,29,5,3,13,3,18
9702,2,10,27,8,29,5,3,13,3,18,17
9703,10,27,8,29,5,3,13,3,18,17,5
9704,27,8,29,5,3,13,3,18,17,5,8
9705,8,29,5,3,13,3,18,17,5,8,4
9706,29,5,3,13,3,18,17,5,8,4,9
9707,5,3,13,3,18,17,5,8,4,9,7
9708,3,13,3,18,17,5,8,4,9,7,15
9709,13,3,18,17,5,8,4,9,7,15,13
9710,3,18,17,5,8,4,9,7,15,13,6
9711,18,17,5,8,4,9,7,15,13,6,4
9712,17,5,8,4,9,7,15,13,6,4,15
9713,5,8,4,9,7,15,13,6,4,15,14
9714,8,4,9,7,15,13,6,4,15,14,1
9715,4,9,7,15,13,6,4,15,14,1,36
9716,9,7,15,13,6,4,15,14,1,36,5
9717,7,15,13,6,4,15,14,1,36,5,3
9718,15,13,6,4,15,14,1,36,5,3,25
9719,13,6,4,15,14,1,36,5,3,25,4
9720,6,4,15,14,1,36,5,3,25,4,2
9721,4,15,14,1,36,5,3,25,4,2,28
9722,15,14,1,36,5,3,25,4,2,28,3
9723,14,1,36,5,3,25,4,2,28,3,4
9724,1,36,5,3,25,4,2,28,3,4,7
9725,36,5,3,25,4,2,28,3,4,7,23
9726,5,3,25,4,2,28,3,4,7,23,20
9727,3,25,4,2,28,3,4,7,23,20,3
9728,25,4,2,28,3,4,7,23,20,3,8
9729,4,2,28,3,4,7,23,20,3,8,31
9730,2,2,4,2,1,5,2,1,1,2,2
9731,2,4,2,1,5,2,1,1,2,2,1
9732,4,2,1,5,2,1,1,2,2,1,2
9733,2,1,5,2,1,1,2,2,1,2,1
9734,1,5,2,1,1,2,2,1,2,1,2
9735,5,2,1,1,2,2,1,2,1,2,1
9736,2,1,1,2,2,1,2,1,2,1,1
9737,1,1,2,2,1,2,1,2,1,1,12
9738,1,2,2,1,2,1,2,1,1,12,1
9739,13,14,34,15,10,39,4,12,15,9,11
9740,14,34,15,10,39,4,12,15,9,11,24
9741,34,15,10,39,4,12,15,9,11,24,8
9742,15,10,39,4,12,15,9,11,24,8,9
9743,10,39,4,12,15,9,11,24,8,9,38
9744,39,4,12,15,9,11,24,8,9,38,6
9745,4,12,15,9,11,24,8,9,38,6,1
9746,12,15,9,11,24,8,9,38,6,1,20
9747,15,9,11,24,8,9,38,6,1,20,7
9748,9,11,24,8,9,38,6,1,20,7,14
9749,11,24,8,9,38,6,1,20,7,14,11
9750,24,8,9,38,6,1,20,7,14,11,9
9751,8,9,38,6,1,20,7,14,11,9,18
9752,9,38,6,1,20,7,14,11,9,18,27
9753,38,6,1,20,7,14,11,9,18,27,37
9754,6,1,20,7,14,11,9,18,27,37,11
9755,1,20,7,14,11,9,18,27,37,11,35
9756,20,7,14,11,9,18,27,37,11,35,30
9757,7,14,11,9,18,27,37,11,35,30,5
9758,14,11,9,18,27,37,11,35,30,5,42
9759,11,9,18,27,37,11,35,30,5,42,21
9760,9,18,27,37,11,35,30,5,42,21,53
9761,18,27,37,11,35,30,5,42,21,53,1
9762,27,37,11,35,30,5,42,21,53,1,28
9763,37,11,35,30,5,42,21,53,1,28,5
9764,11,35,30,5,42,21,53,1,28,5,11
9765,35,30,5,42,21,53,1,28,5,11,34
9766,30,5,42,21,53,1,28,5,11,34,54
9767,5,42,21,53,1,28,5,11,34,54,4
9768,42,21,53,1,28,5,11,34,54,4,12
9769,21,53,1,28,5,11,34,54,4,12,20
9770,53,1,28,5,11,34,54,4,12,20,5
9771,1,28,5,11,34,54,4,12,20,5,28
9772,28,5,11,34,54,4,12,20,5,28,7
9773,5,11,34,54,4,12,20,5,28,7,14
9774,11,34,54,4,12,20,5,28,7,14,12
9775,34,54,4,12,20,5,28,7,14,12,1
9776,54,4,12,20,5,28,7,14,12,1,2
9777,4,12,20,5,28,7,14,12,1,2,27
9778,12,20,5,28,7,14,12,1,2,27,45
9779,20,5,28,7,14,12,1,2,27,45,33
9780,5,28,7,14,12,1,2,27,45,33,32
9781,28,7,14,12,1,2,27,45,33,32,5
9782,7,14,12,1,2,27,45,33,32,5,53
9783,14,12,1,2,27,45,33,32,5,53,45
9784,12,1,2,27,45,33,32,5,53,45,15
9785,1,2,27,45,33,32,5,53,45,15,6
9786,2,27,45,33,32,5,53,45,15,6,62
9787,27,45,33,32,5,53,45,15,6,62,23
9788,45,33,32,5,53,45,15,6,62,23,8
9789,33,32,5,53,45,15,6,62,23,8,3
9790,32,5,53,45,15,6,62,23,8,3,5
9791,5,53,45,15,6,62,23,8,3,5,14
9792,53,45,15,6,62,23,8,3,5,14,14
9793,45,15,6,62,23,8,3,5,14,14,47
9794,15,6,62,23,8,3,5,14,14,47,34
9795,6,62,23,8,3,5,14,14,47,34,5
9796,62,23,8,3,5,14,14,47,34,5,42
9797,23,8,3,5,14,14,47,34,5,42,10
9798,8,3,5,14,14,47,34,5,42,10,23
9799,3,5,14,14,47,34,5,42,10,23,2
9800,5,14,14,47,34,5,42,10,23,2,32
9801,14,14,47,34,5,42,10,23,2,32,8
9802,14,47,34,5,42,10,23,2,32,8,5
9803,47,34,5,42,10,23,2,32,8,5,19
9804,34,5,42,10,23,2,32,8,5,19,15
9805,5,42,10,23,2,32,8,5,19,15,15
9806,42,10,23,2,32,8,5,19,15,15,7
9807,10,23,2,32,8,5,19,15,15,7,6
9808,23,2,32,8,5,19,15,15,7,6,19
9809,2,32,8,5,19,15,15,7,6,19,2
9810,32,8,5,19,15,15,7,6,19,2,3
9811,8,5,19,15,15,7,6,19,2,3,1
9812,5,19,15,15,7,6,19,2,3,1,6
9813,19,15,15,7,6,19,2,3,1,6,4
9814,15,15,7,6,19,2,3,1,6,4,23
9815,15,7,6,19,2,3,1,6,4,23,35
9816,7,6,19,2,3,1,6,4,23,35,6
9817,6,19,2,3,1,6,4,23,35,6,21
9818,19,2,3,1,6,4,23,35,6,21,7
9819,21,5,2,1,11,5,3,11,6,1,3
9820,5,2,1,11,5,3,11,6,1,3,8
9821,17,15,3,4,14,2,17,10,18,30,11
9822,15,3,4,14,2,17,10,18,30,11,16
9823,3,4,14,2,17,10,18,30,11,16,1
9824,4,14,2,17,10,18,30,11,16,1,40
9825,14,2,17,10,18,30,11,16,1,40,19
9826,2,17,10,18,30,11,16,1,40,19,4
9827,17,10,18,30,11,16,1,40,19,4,9
9828,10,18,30,11,16,1,40,19,4,9,2
9829,18,30,11,16,1,40,19,4,9,2,27
9830,30,11,16,1,40,19,4,9,2,27,21
9831,11,16,1,40,19,4,9,2,27,21,6
9832,16,1,40,19,4,9,2,27,21,6,9
9833,1,40,19,4,9,2,27,21,6,9,22
9834,40,19,4,9,2,27,21,6,9,22,9
9835,19,4,9,2,27,21,6,9,22,9,28
9836,4,9,2,27,21,6,9,22,9,28,13
9837,9,2,27,21,6,9,22,9,28,13,17
9838,2,27,21,6,9,22,9,28,13,17,16
9839,27,21,6,9,22,9,28,13,17,16,2
9840,21,6,9,22,9,28,13,17,16,2,13
9841,6,9,22,9,28,13,17,16,2,13,34
9842,9,22,9,28,13,17,16,2,13,34,24
9843,22,9,28,13,17,16,2,13,34,24,1
9844,9,28,13,17,16,2,13,34,24,1,5
9845,28,13,17,16,2,13,34,24,1,5,26
9846,13,17,16,2,13,34,24,1,5,26,17
9847,17,16,2,13,34,24,1,5,26,17,9
9848,16,2,13,34,24,1,5,26,17,9,16
9849,2,13,34,24,1,5,26,17,9,16,8
9850,13,34,24,1,5,26,17,9,16,8,3
9851,34,24,1,5,26,17,9,16,8,3,3
9852,24,1,5,26,17,9,16,8,3,3,3
9853,1,5,26,17,9,16,8,3,3,3,22
9854,5,26,17,9,16,8,3,3,3,22,3
9855,26,17,9,16,8,3,3,3,22,3,2
9856,17,9,16,8,3,3,3,22,3,2,30
9857,9,16,8,3,3,3,22,3,2,30,9
9858,16,8,3,3,3,22,3,2,30,9,25
9859,8,3,3,3,22,3,2,30,9,25,16
9860,3,3,3,22,3,2,30,9,25,16,6
9861,3,3,22,3,2,30,9,25,16,6,14
9862,3,22,3,2,30,9,25,16,6,14,8
9863,22,3,2,30,9,25,16,6,14,8,19
9864,3,2,30,9,25,16,6,14,8,19,46
9865,2,30,9,25,16,6,14,8,19,46,1
9866,30,9,25,16,6,14,8,19,46,1,5
9867,9,25,16,6,14,8,19,46,1,5,17
9868,25,16,6,14,8,19,46,1,5,17,44
9869,16,6,14,8,19,46,1,5,17,44,12
9870,6,14,8,19,46,1,5,17,44,12,3
9871,14,8,19,46,1,5,17,44,12,3,15
9872,8,19,46,1,5,17,44,12,3,15,23
9873,19,46,1,5,17,44,12,3,15,23,16
9874,46,1,5,17,44,12,3,15,23,16,9
9875,1,5,17,44,12,3,15,23,16,9,27
9876,5,17,44,12,3,15,23,16,9,27,2
9877,17,44,12,3,15,23,16,9,27,2,47
9878,44,12,3,15,23,16,9,27,2,47,15
9879,12,3,15,23,16,9,27,2,47,15,10
9880,3,15,23,16,9,27,2,47,15,10,13
9881,15,23,16,9,27,2,47,15,10,13,9
9882,23,16,9,27,2,47,15,10,13,9,5
9883,16,9,27,2,47,15,10,13,9,5,3
9884,9,27,2,47,15,10,13,9,5,3,3
9885,10,33,28,21,15,6,4,3,25,3,6
9886,33,28,21,15,6,4,3,25,3,6,16
9887,28,21,15,6,4,3,25,3,6,16,19
9888,21,15,6,4,3,25,3,6,16,19,6
9889,15,6,4,3,25,3,6,16,19,6,4
9890,6,4,3,25,3,6,16,19,6,4,33
9891,4,3,25,3,6,16,19,6,4,33,31
9892,3,25,3,6,16,19,6,4,33,31,18
9893,25,3,6,16,19,6,4,33,31,18,8
9894,3,6,16,19,6,4,33,31,18,8,33
9895,6,16,19,6,4,33,31,18,8,33,10
9896,16,19,6,4,33,31,18,8,33,10,20
9897,19,6,4,33,31,18,8,33,10,20,35
9898,6,4,33,31,18,8,33,10,20,35,10
9899,4,33,31,18,8,33,10,20,35,10,18
9900,33,31,18,8,33,10,20,35,10,18,43
9901,31,18,8,33,10,20,35,10,18,43,23
9902,18,8,33,10,20,35,10,18,43,23,14
9903,8,33,10,20,35,10,18,43,23,14,11
9904,20,4,3,8,17,25,5,23,30,42,51
9905,4,3,8,17,25,5,23,30,42,51,22
9906,3,8,17,25,5,23,30,42,51,22,23
9907,8,17,25,5,23,30,42,51,22,23,9
9908,17,25,5,23,30,42,51,22,23,9,6
9909,25,5,23,30,42,51,22,23,9,6,13
9910,40,32,15,4,33,6,3,9,13,9,28
9911,32,15,4,33,6,3,9,13,9,28,2
9912,15,4,33,6,3,9,13,9,28,2,14
9913,4,33,6,3,9,13,9,28,2,14,10
9914,33,6,3,9,13,9,28,2,14,10,19
9915,6,3,9,13,9,28,2,14,10,19,6
9916,3,9,13,9,28,2,14,10,19,6,15
9917,9,13,9,28,2,14,10,19,6,15,5
9918,13,9,28,2,14,10,19,6,15,5,4
9919,9,28,2,14,10,19,6,15,5,4,8
9920,28,2,14,10,19,6,15,5,4,8,7
9921,2,14,10,19,6,15,5,4,8,7,17
9922,14,10,19,6,15,5,4,8,7,17,10
9923,7,26,7,48,10,2,26,13,34,37,43
9924,26,7,48,10,2,26,13,34,37,43,24
9925,7,48,10,2,26,13,34,37,43,24,36
9926,48,10,2,26,13,34,37,43,24,36,23
9927,10,2,26,13,34,37,43,24,36,23,14
9928,2,26,13,34,37,43,24,36,23,14,16
9929,26,13,34,37,43,24,36,23,14,16,45
9930,13,34,37,43,24,36,23,14,16,45,15
9931,34,37,43,24,36,23,14,16,45,15,26
9932,37,43,24,36,23,14,16,45,15,26,56
9933,43,24,36,23,14,16,45,15,26,56,4
9934,24,36,23,14,16,45,15,26,56,4,10
9935,36,23,14,16,45,15,26,56,4,10,6
9936,23,14,16,45,15,26,56,4,10,6,9
9937,14,16,45,15,26,56,4,10,6,9,30
9938,16,45,15,26,56,4,10,6,9,30,10
9939,45,15,26,56,4,10,6,9,30,10,20
9940,15,26,56,4,10,6,9,30,10,20,22
9941,26,56,4,10,6,9,30,10,20,22,34
9942,56,4,10,6,9,30,10,20,22,34,7
9943,4,10,6,9,30,10,20,22,34,7,10
9944,10,6,9,30,10,20,22,34,7,10,44
9945,6,9,30,10,20,22,34,7,10,44,2
9946,9,30,10,20,22,34,7,10,44,2,5
9947,30,10,20,22,34,7,10,44,2,5,24
9948,10,20,22,34,7,10,44,2,5,24,58
9949,14,13,14,11,7,9,26,7,26,18,10
9950,13,14,11,7,9,26,7,26,18,10,5
9951,14,11,7,9,26,7,26,18,10,5,7
9952,11,7,9,26,7,26,18,10,5,7,1
9953,7,9,26,7,26,18,10,5,7,1,12
9954,9,26,7,26,18,10,5,7,1,12,21
9955,26,7,26,18,10,5,7,1,12,21,31
9956,7,26,18,10,5,7,1,12,21,31,1
9957,26,18,10,5,7,1,12,21,31,1,8
9958,5,3,6,7,4,9,2,8,6,15,4
9959,3,6,7,4,9,2,8,6,15,4,5
9960,6,7,4,9,2,8,6,15,4,5,18
9961,7,4,9,2,8,6,15,4,5,18,12
9962,4,9,2,8,6,15,4,5,18,12,68
9963,9,2,8,6,15,4,5,18,12,68,12
9964,2,8,6,15,4,5,18,12,68,12,2
9965,8,6,15,4,5,18,12,68,12,2,10
9966,6,15,4,5,18,12,68,12,2,10,1
9967,15,4,5,18,12,68,12,2,10,1,3
9968,4,5,18,12,68,12,2,10,1,3,32
9969,5,18,12,68,12,2,10,1,3,32,4
9970,18,12,68,12,2,10,1,3,32,4,6
9971,12,68,12,2,10,1,3,32,4,6,32
9972,68,12,2,10,1,3,32,4,6,32,37
9973,12,2,10,1,3,32,4,6,32,37,13
9974,2,10,1,3,32,4,6,32,37,13,20
9975,10,1,3,32,4,6,32,37,13,20,13
9976,1,3,32,4,6,32,37,13,20,13,4
9977,3,32,4,6,32,37,13,20,13,4,23
9978,32,4,6,32,37,13,20,13,4,23,1
9979,4,6,32,37,13,20,13,4,23,1,4
9980,6,32,37,13,20,13,4,23,1,4,3
9981,32,37,13,20,13,4,23,1,4,3,23
9982,37,13,20,13,4,23,1,4,3,23,18
9983,13,20,13,4,23,1,4,3,23,18,7
9984,20,13,4,23,1,4,3,23,18,7,64
9985,13,4,23,1,4,3,23,18,7,64,43
9986,4,23,1,4,3,23,18,7,64,43,4
9987,23,1,4,3,23,18,7,64,43,4,17
9988,1,4,3,23,18,7,64,43,4,17,6
9989,4,3,23,18,7,64,43,4,17,6,40
9990,3,23,18,7,64,43,4,17,6,40,14
9991,23,18,7,64,43,4,17,6,40,14,28
9992,18,7,64,43,4,17,6,40,14,28,43
9993,7,64,43,4,17,6,40,14,28,43,7
9994,64,43,4,17,6,40,14,28,43,7,33
9995,43,4,17,6,40,14,28,43,7,33,2
9996,4,17,6,40,14,28,43,7,33,2,31
9997,17,6,40,14,28,43,7,33,2,31,4
9998,6,40,14,28,43,7,33,2,31,4,19
9999,40,14,28,43,7,33,2,31,4,19,24
10000,14,28,43,7,33,2,31,4,19,24,-1
10001,28,43,7,33,2,31,4,19,24,-1,27
10002,43,7,33,2,31,4,19,24,-1,27,29
10003,7,33,2,31,4,19,24,-1,27,29,24
10004,33,2,31,4,19,24,-1,27,29,24,10
10005,2,31,4,19,24,-1,27,29,24,10,32
10006,31,4,19,24,-1,27,29,24,10,32,44
10007,4,19,24,-1,27,29,24,10,32,44,17
10008,19,24,-1,27,29,24,10,32,44,17,7
10009,24,-1,27,29,24,10,32,44,17,7,27
10010,-1,27,29,24,10,32,44,17,7,27,3
10011,27,29,24,10,32,44,17,7,27,3,4
10012,29,24,10,32,44,17,7,27,3,4,7
10013,24,10,32,44,17,7,27,3,4,7,10
10014,10,32,44,17,7,27,3,4,7,10,3
10015,32,44,17,7,27,3,4,7,10,3,7
10016,44,17,7,27,3,4,7,10,3,7,57
10017,17,7,27,3,4,7,10,3,7,57,22
10018,7,27,3,4,7,10,3,7,57,22,52
10019,27,3,4,7,10,3,7,57,22,52,53
10020,3,4,7,10,3,7,57,22,52,53,11
10021,4,7,10,3,7,57,22,52,53,11,11
10022,7,10,3,7,57,22,52,53,11,11,41
10023,10,3,7,57,22,52,53,11,11,41,40
10024,3,7,57,22,52,53,11,11,41,40,6
10025,7,57,22,52,53,11,11,41,40,6,3
10026,57,22,52,53,11,11,41,40,6,3,60
10027,22,52,53,11,11,41,40,6,3,60,5
10028,52,53,11,11,41,40,6,3,60,5,20
10029,53,11,11,41,40,6,3,60,5,20,11
10030,11,11,41,40,6,3,60,5,20,11,3
10031,11,41,40,6,3,60,5,20,11,3,19
10032,41,40,6,3,60,5,20,11,3,19,8
10033,40,6,3,60,5,20,11,3,19,8,16
10034,6,3,60,5,20,11,3,19,8,16,31
10035,3,60,5,20,11,3,19,8,16,31,29
10036,60,5,20,11,3,19,8,16,31,29,48
10037,5,20,11,3,19,8,16,31,29,48,1
10038,20,11,3,19,8,16,31,29,48,1,33
10039,11,3,19,8,16,31,29,48,1,33,15
10040,3,19,8,16,31,29,48,1,33,15,16
10041,19,8,16,31,29,48,1,33,15,16,37
10042,8,16,31,29,48,1,33,15,16,37,8
10043,16,31,29,48,1,33,15,16,37,8,44
10044,31,29,48,1,33,15,16,37,8,44,29
10045,29,48,1,33,15,16,37,8,44,29,36
10046,48,1,33,15,16,37,8,44,29,36,7
10047,1,33,15,16,37,8,44,29,36,7,10
10048,33,15,16,37,8,44,29,36,7,10,35
10049,15,16,37,8,44,29,36,7,10,35,29
10050,16,37,8,44,29,36,7,10,35,29,24
10051,37,8,44,29,36,7,10,35,29,24,16
10052,8,44,29,36,7,10,35,29,24,16,56
10053,44,29,36,7,10,35,29,24,16,56,21
10054,29,36,7,10,35,29,24,16,56,21,36
10055,36,7,10,35,29,24,16,56,21,36,44
10056,7,10,35,29,24,16,56,21,36,44,25
10057,1,53,14,4,5,18,14,8,31,1,23
10058,53,14,4,5,18,14,8,31,1,23,3
10059,14,4,5,18,14,8,31,1,23,3,34
10060,4,5,18,14,8,31,1,23,3,34,16
10061,5,18,14,8,31,1,23,3,34,16,1
10062,18,14,8,31,1,23,3,34,16,1,14
10063,14,8,31,1,23,3,34,16,1,14,16
10064,8,31,1,23,3,34,16,1,14,16,11
10065,31,1,23,3,34,16,1,14,16,11,3
10066,1,23,3,34,16,1,14,16,11,3,7
10067,23,3,34,16,1,14,16,11,3,7,34
10068,3,34,16,1,14,16,11,3,7,34,18
10069,34,16,1,14,16,11,3,7,34,18,13
10070,16,1,14,16,11,3,7,34,18,13,22
10071,1,14,16,11,3,7,34,18,13,22,9
10072,14,16,11,3,7,34,18,13,22,9,3
10073,16,11,3,7,34,18,13,22,9,3,10
10074,11,3,7,34,18,13,22,9,3,10,2
10075,3,7,34,18,13,22,9,3,10,2,24
10076,7,34,18,13,22,9,3,10,2,24,23
10077,34,18,13,22,9,3,10,2,24,23,12
10078,18,13,22,9,3,10,2,24,23,12,8
10079,13,22,9,3,10,2,24,23,12,8,46
10080,22,9,3,10,2,24,23,12,8,46,25
10081,9,3,10,2,24,23,12,8,46,25,1
10082,3,10,2,24,23,12,8,46,25,1,28
10083,10,2,24,23,12,8,46,25,1,28,23
10084,2,24,23,12,8,46,25,1,28,23,16
10085,24,23,12,8,46,25,1,28,23,16,41
10086,23,12,8,46,25,1,28,23,16,41,20
10087,12,8,46,25,1,28,23,16,41,20,3
10088,8,46,25,1,28,23,16,41,20,3,45
10089,46,25,1,28,23,16,41,20,3,45,4
10090,25,1,28,23,16,41,20,3,45,4,13
10091,1,28,23,16,41,20,3,45,4,13,40
10092,13,2,3,11,3,9,13,18,11,22,4
10093,2,3,11,3,9,13,18,11,22,4,8
10094,3,11,3,9,13,18,11,22,4,8,11
10095,11,3,9,13,18,11,22,4,8,11,7
10096,3,9,13,18,11,22,4,8,11,7,3
10097,9,13,18,11,22,4,8,11,7,3,1
10098,13,18,11,22,4,8,11,7,3,1,7
10099,18,11,22,4,8,11,7,3,1,7,13
10100,11,22,4,8,11,7,3,1,7,13,21
10101,22,4,8,11,7,3,1,7,13,21,3
10102,4,8,11,7,3,1,7,13,21,3,14
10103,8,11,7,3,1,7,13,21,3,14,10
10104,11,7,3,1,7,13,21,3,14,10,19
10105,7,3,1,7,13,21,3,14,10,19,9
10106,6,24,11,28,21,1,17,9,19,46,4
10107,24,11,28,21,1,17,9,19,46,4,18
10108,11,28,21,1,17,9,19,46,4,18,2
10109,28,21,1,17,9,19,46,4,18,2,48
10110,21,1,17,9,19,46,4,18,2,48,19
10111,1,17,9,19,46,4,18,2,48,19,7
10112,17,9,19,46,4,18,2,48,19,7,10
10113,9,19,46,4,18,2,48,19,7,10,4
10114,19,46,4,18,2,48,19,7,10,4,13
10115,46,4,18,2,48,19,7,10,4,13,13
10116,4,18,2,48,19,7,10,4,13,13,3
10117,18,2,48,19,7,10,4,13,13,3,11
10118,2,48,19,7,10,4,13,13,3,11,11
10119,48,19,7,10,4,13,13,3,11,11,18
10120,19,7,10,4,13,13,3,11,11,18,2
10121,7,10,4,13,13,3,11,11,18,2,27
10122,10,4,13,13,3,11,11,18,2,27,12
10123,4,13,13,3,11,11,18,2,27,12,1
10124,13,13,3,11,11,18,2,27,12,1,18
10125,13,3,11,11,18,2,27,12,1,18,15
10126,3,11,11,18,2,27,12,1,18,15,28
10127,11,11,18,2,27,12,1,18,15,28,2
10128,11,18,2,27,12,1,18,15,28,2,22
10129,18,2,27,12,1,18,15,28,2,22,14
10130,2,27,12,1,18,15,28,2,22,14,4
10131,27,12,1,18,15,28,2,22,14,4,8
10132,12,1,18,15,28,2,22,14,4,8,15
10133,1,18,15,28,2,22,14,4,8,15,10
10134,18,15,28,2,22,14,4,8,15,10,3
10135,15,28,2,22,14,4,8,15,10,3,4
10136,28,2,22,14,4,8,15,10,3,4,23
10137,4,16,20,1,4,4,3,1,1,16,21
10138,16,20,1,4,4,3,1,1,16,21,8
