,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
9529,35,19,1,2,10,40,0,21,21,6,42
9530,19,1,2,10,40,0,21,21,6,42,69
9531,1,2,10,40,0,21,21,6,42,69,27
9532,2,10,40,0,21,21,6,42,69,27,11
9533,10,40,0,21,21,6,42,69,27,11,0
9534,40,0,21,21,6,42,69,27,11,0,41
9535,0,21,21,6,42,69,27,11,0,41,17
9536,21,21,6,42,69,27,11,0,41,17,9
9537,21,6,42,69,27,11,0,41,17,9,8
9538,6,42,69,27,11,0,41,17,9,8,58
9539,42,69,27,11,0,41,17,9,8,58,26
9540,69,27,11,0,41,17,9,8,58,26,29
9541,27,11,0,41,17,9,8,58,26,29,19
9542,11,0,41,17,9,8,58,26,29,19,43
9543,0,41,17,9,8,58,26,29,19,43,18
9544,41,17,9,8,58,26,29,19,43,18,23
9545,17,9,8,58,26,29,19,43,18,23,36
9546,9,8,58,26,29,19,43,18,23,36,5
9547,8,58,26,29,19,43,18,23,36,5,50
9548,58,26,29,19,43,18,23,36,5,50,41
9549,26,29,19,43,18,23,36,5,50,41,26
9550,29,19,43,18,23,36,5,50,41,26,52
9551,19,43,18,23,36,5,50,41,26,52,8
9552,43,18,23,36,5,50,41,26,52,8,2
9553,18,23,36,5,50,41,26,52,8,2,1
9554,23,36,5,50,41,26,52,8,2,1,51
9555,36,5,50,41,26,52,8,2,1,51,19
9556,5,50,41,26,52,8,2,1,51,19,2
9557,50,41,26,52,8,2,1,51,19,2,18
9558,41,26,52,8,2,1,51,19,2,18,6
9559,26,52,8,2,1,51,19,2,18,6,97
9560,52,8,2,1,51,19,2,18,6,97,15
9561,8,2,1,51,19,2,18,6,97,15,21
9562,2,1,51,19,2,18,6,97,15,21,3
9563,1,51,19,2,18,6,97,15,21,3,12
9564,51,19,2,18,6,97,15,21,3,12,1
9565,19,2,18,6,97,15,21,3,12,1,30
9566,2,18,6,97,15,21,3,12,1,30,29
9567,18,6,97,15,21,3,12,1,30,29,6
9568,6,97,15,21,3,12,1,30,29,6,58
9569,97,15,21,3,12,1,30,29,6,58,4
9570,15,21,3,12,1,30,29,6,58,4,0
9571,21,3,12,1,30,29,6,58,4,0,22
9572,3,12,1,30,29,6,58,4,0,22,8
9573,12,1,30,29,6,58,4,0,22,8,40
9574,1,30,29,6,58,4,0,22,8,40,25
9575,30,29,6,58,4,0,22,8,40,25,12
9576,29,6,58,4,0,22,8,40,25,12,14
9577,6,58,4,0,22,8,40,25,12,14,26
9578,58,4,0,22,8,40,25,12,14,26,14
9579,4,0,22,8,40,25,12,14,26,14,9
9580,0,22,8,40,25,12,14,26,14,9,22
9581,22,8,40,25,12,14,26,14,9,22,15
9582,8,40,25,12,14,26,14,9,22,15,39
9583,40,25,12,14,26,14,9,22,15,39,41
9584,25,12,14,26,14,9,22,15,39,41,53
9585,12,14,26,14,9,22,15,39,41,53,0
9586,14,26,14,9,22,15,39,41,53,0,51
9587,26,14,9,22,15,39,41,53,0,51,12
9588,14,9,22,15,39,41,53,0,51,12,3
9589,9,22,15,39,41,53,0,51,12,3,26
9590,22,15,39,41,53,0,51,12,3,26,47
9591,15,39,41,53,0,51,12,3,26,47,30
9592,39,41,53,0,51,12,3,26,47,30,3
9593,41,53,0,51,12,3,26,47,30,3,1
9594,53,0,51,12,3,26,47,30,3,1,3
9595,0,51,12,3,26,47,30,3,1,3,2
9596,51,12,3,26,47,30,3,1,3,2,29
9597,12,3,26,47,30,3,1,3,2,29,65
9598,3,26,47,30,3,1,3,2,29,65,35
9599,26,47,30,3,1,3,2,29,65,35,0
9600,47,30,3,1,3,2,29,65,35,0,4
9601,30,3,1,3,2,29,65,35,0,4,11
9602,3,1,3,2,29,65,35,0,4,11,30
9603,1,3,2,29,65,35,0,4,11,30,56
9604,3,2,29,65,35,0,4,11,30,56,30
9605,2,29,65,35,0,4,11,30,56,30,21
9606,29,65,35,0,4,11,30,56,30,21,22
9607,65,35,0,4,11,30,56,30,21,22,12
9608,35,0,4,11,30,56,30,21,22,12,3
9609,0,4,11,30,56,30,21,22,12,3,33
9610,4,11,30,56,30,21,22,12,3,33,42
9611,11,30,56,30,21,22,12,3,33,42,3
9612,30,56,30,21,22,12,3,33,42,3,28
9613,56,30,21,22,12,3,33,42,3,28,11
9614,30,21,22,12,3,33,42,3,28,11,21
9615,21,22,12,3,33,42,3,28,11,21,2
9616,22,12,3,33,42,3,28,11,21,2,7
9617,12,3,33,42,3,28,11,21,2,7,69
9618,3,33,42,3,28,11,21,2,7,69,2
9619,33,42,3,28,11,21,2,7,69,2,12
9620,42,3,28,11,21,2,7,69,2,12,0
9621,3,28,11,21,2,7,69,2,12,0,66
9622,28,11,21,2,7,69,2,12,0,66,11
9623,11,21,2,7,69,2,12,0,66,11,37
9624,21,2,7,69,2,12,0,66,11,37,32
9625,2,7,69,2,12,0,66,11,37,32,3
9626,7,69,2,12,0,66,11,37,32,3,35
9627,69,2,12,0,66,11,37,32,3,35,3
9628,2,12,0,66,11,37,32,3,35,3,18
9629,12,0,66,11,37,32,3,35,3,18,11
9630,0,66,11,37,32,3,35,3,18,11,44
9631,66,11,37,32,3,35,3,18,11,44,21
9632,11,37,32,3,35,3,18,11,44,21,6
9633,37,32,3,35,3,18,11,44,21,6,60
9634,32,3,35,3,18,11,44,21,6,60,2
9635,3,35,3,18,11,44,21,6,60,2,7
9636,35,3,18,11,44,21,6,60,2,7,0
9637,3,18,11,44,21,6,60,2,7,0,23
9638,18,11,44,21,6,60,2,7,0,23,30
9639,11,44,21,6,60,2,7,0,23,30,45
9640,44,21,6,60,2,7,0,23,30,45,21
9641,21,6,60,2,7,0,23,30,45,21,26
9642,6,60,2,7,0,23,30,45,21,26,16
9643,60,2,7,0,23,30,45,21,26,16,18
9644,2,7,0,23,30,45,21,26,16,18,0
9645,7,0,23,30,45,21,26,16,18,0,0
9646,0,23,30,45,21,26,16,18,0,0,34
9647,23,30,45,21,26,16,18,0,0,34,14
9648,30,45,21,26,16,18,0,0,34,14,32
9649,45,21,26,16,18,0,0,34,14,32,44
9650,21,26,16,18,0,0,34,14,32,44,44
9651,26,16,18,0,0,34,14,32,44,44,7
9652,16,18,0,0,34,14,32,44,44,7,30
9653,18,0,0,34,14,32,44,44,7,30,0
9654,0,0,34,14,32,44,44,7,30,0,0
9655,0,34,14,32,44,44,7,30,0,0,7
9656,34,14,32,44,44,7,30,0,0,7,25
9657,14,32,44,44,7,30,0,0,7,25,24
9658,32,44,44,7,30,0,0,7,25,24,2
9659,44,44,7,30,0,0,7,25,24,2,21
9660,44,7,30,0,0,7,25,24,2,21,51
9661,7,30,0,0,7,25,24,2,21,51,19
9662,30,0,0,7,25,24,2,21,51,19,48
9663,0,0,7,25,24,2,21,51,19,48,0
9664,0,7,25,24,2,21,51,19,48,0,6
9665,7,25,24,2,21,51,19,48,0,6,6
9666,25,24,2,21,51,19,48,0,6,6,13
9667,24,2,21,51,19,48,0,6,6,13,2
9668,2,21,51,19,48,0,6,6,13,2,13
9669,21,51,19,48,0,6,6,13,2,13,34
9670,51,19,48,0,6,6,13,2,13,34,37
9671,19,48,0,6,6,13,2,13,34,37,9
9672,48,0,6,6,13,2,13,34,37,9,11
9673,0,6,6,13,2,13,34,37,9,11,2
9674,6,6,13,2,13,34,37,9,11,2,56
9675,6,13,2,13,34,37,9,11,2,56,36
9676,13,2,13,34,37,9,11,2,56,36,0
9677,31,32,3,6,18,16,36,53,36,17,26
9678,32,3,6,18,16,36,53,36,17,26,47
9679,3,6,18,16,36,53,36,17,26,47,64
9680,6,18,16,36,53,36,17,26,47,64,104
9681,18,16,36,53,36,17,26,47,64,104,18
9682,16,36,53,36,17,26,47,64,104,18,7
9683,36,53,36,17,26,47,64,104,18,7,0
9684,40,22,2,14,6,6,17,40,1,20,20
9685,22,2,14,6,6,17,40,1,20,20,14
9686,2,14,6,6,17,40,1,20,20,14,24
9687,14,6,6,17,40,1,20,20,14,24,13
9688,6,6,17,40,1,20,20,14,24,13,1
9689,6,17,40,1,20,20,14,24,13,1,24
9690,17,40,1,20,20,14,24,13,1,24,19
9691,40,1,20,20,14,24,13,1,24,19,2
9692,1,20,20,14,24,13,1,24,19,2,1
9693,20,20,14,24,13,1,24,19,2,1,14
9694,20,14,24,13,1,24,19,2,1,14,31
9695,14,24,13,1,24,19,2,1,14,31,5
9696,24,13,1,24,19,2,1,14,31,5,38
9697,13,1,24,19,2,1,14,31,5,38,2
9698,1,24,19,2,1,14,31,5,38,2,3
9699,24,19,2,1,14,31,5,38,2,3,16
9700,19,2,1,14,31,5,38,2,3,16,4
9701,2,1,14,31,5,38,2,3,16,4,14
9702,1,14,31,5,38,2,3,16,4,14,19
9703,14,31,5,38,2,3,16,4,14,19,3
9704,31,5,38,2,3,16,4,14,19,3,15
9705,5,38,2,3,16,4,14,19,3,15,9
9706,38,2,3,16,4,14,19,3,15,9,11
9707,2,3,16,4,14,19,3,15,9,11,5
9708,3,16,4,14,19,3,15,9,11,5,9
9709,16,4,14,19,3,15,9,11,5,9,11
9710,4,14,19,3,15,9,11,5,9,11,5
9711,14,19,3,15,9,11,5,9,11,5,3
9712,19,3,15,9,11,5,9,11,5,3,20
9713,3,15,9,11,5,9,11,5,3,20,15
9714,15,9,11,5,9,11,5,3,20,15,0
9715,9,11,5,9,11,5,3,20,15,0,44
9716,11,5,9,11,5,3,20,15,0,44,4
9717,5,9,11,5,3,20,15,0,44,4,13
9718,9,11,5,3,20,15,0,44,4,13,43
9719,11,5,3,20,15,0,44,4,13,43,3
9720,5,3,20,15,0,44,4,13,43,3,5
9721,3,20,15,0,44,4,13,43,3,5,45
9722,20,15,0,44,4,13,43,3,5,45,2
9723,15,0,44,4,13,43,3,5,45,2,2
9724,0,44,4,13,43,3,5,45,2,2,9
9725,44,4,13,43,3,5,45,2,2,9,40
9726,4,13,43,3,5,45,2,2,9,40,12
9727,13,43,3,5,45,2,2,9,40,12,2
9728,43,3,5,45,2,2,9,40,12,2,10
9729,3,5,45,2,2,9,40,12,2,10,53
9730,0,2,1,0,1,1,1,0,1,0,0
9731,2,1,0,1,1,1,0,1,0,0,1
9732,1,0,1,1,1,0,1,0,0,1,0
9733,0,1,1,1,0,1,0,0,1,0,1
9734,1,1,1,0,1,0,0,1,0,1,2
9735,1,1,0,1,0,0,1,0,1,2,1
9736,1,0,1,0,0,1,0,1,2,1,0
9737,0,1,0,0,1,0,1,2,1,0,3
9738,1,0,0,1,0,1,2,1,0,3,1
9739,16,14,72,19,9,69,2,8,18,15,15
9740,14,72,19,9,69,2,8,18,15,15,25
9741,72,19,9,69,2,8,18,15,15,25,13
9742,19,9,69,2,8,18,15,15,25,13,11
9743,9,69,2,8,18,15,15,25,13,11,37
9744,69,2,8,18,15,15,25,13,11,37,4
9745,2,8,18,15,15,25,13,11,37,4,0
9746,8,18,15,15,25,13,11,37,4,0,20
9747,18,15,15,25,13,11,37,4,0,20,8
9748,15,15,25,13,11,37,4,0,20,8,13
9749,15,25,13,11,37,4,0,20,8,13,14
9750,25,13,11,37,4,0,20,8,13,14,2
9751,13,11,37,4,0,20,8,13,14,2,20
9752,11,37,4,0,20,8,13,14,2,20,29
9753,37,4,0,20,8,13,14,2,20,29,47
9754,4,0,20,8,13,14,2,20,29,47,15
9755,0,20,8,13,14,2,20,29,47,15,52
9756,20,8,13,14,2,20,29,47,15,52,32
9757,8,13,14,2,20,29,47,15,52,32,3
9758,13,14,2,20,29,47,15,52,32,3,64
9759,14,2,20,29,47,15,52,32,3,64,21
9760,2,20,29,47,15,52,32,3,64,21,64
9761,20,29,47,15,52,32,3,64,21,64,0
9762,29,47,15,52,32,3,64,21,64,0,45
9763,47,15,52,32,3,64,21,64,0,45,5
9764,15,52,32,3,64,21,64,0,45,5,10
9765,52,32,3,64,21,64,0,45,5,10,52
9766,32,3,64,21,64,0,45,5,10,52,67
9767,3,64,21,64,0,45,5,10,52,67,0
9768,64,21,64,0,45,5,10,52,67,0,13
9769,21,64,0,45,5,10,52,67,0,13,34
9770,64,0,45,5,10,52,67,0,13,34,7
9771,0,45,5,10,52,67,0,13,34,7,58
9772,45,5,10,52,67,0,13,34,7,58,3
9773,5,10,52,67,0,13,34,7,58,3,11
9774,10,52,67,0,13,34,7,58,3,11,25
9775,52,67,0,13,34,7,58,3,11,25,0
9776,67,0,13,34,7,58,3,11,25,0,0
9777,0,13,34,7,58,3,11,25,0,0,30
9778,13,34,7,58,3,11,25,0,0,30,67
9779,34,7,58,3,11,25,0,0,30,67,37
9780,7,58,3,11,25,0,0,30,67,37,48
9781,58,3,11,25,0,0,30,67,37,48,2
9782,3,11,25,0,0,30,67,37,48,2,88
9783,11,25,0,0,30,67,37,48,2,88,44
9784,25,0,0,30,67,37,48,2,88,44,16
9785,0,0,30,67,37,48,2,88,44,16,4
9786,0,30,67,37,48,2,88,44,16,4,68
9787,30,67,37,48,2,88,44,16,4,68,20
9788,67,37,48,2,88,44,16,4,68,20,8
9789,37,48,2,88,44,16,4,68,20,8,7
9790,48,2,88,44,16,4,68,20,8,7,5
9791,2,88,44,16,4,68,20,8,7,5,8
9792,88,44,16,4,68,20,8,7,5,8,10
9793,44,16,4,68,20,8,7,5,8,10,74
9794,16,4,68,20,8,7,5,8,10,74,50
9795,4,68,20,8,7,5,8,10,74,50,5
9796,68,20,8,7,5,8,10,74,50,5,51
9797,20,8,7,5,8,10,74,50,5,51,29
9798,8,7,5,8,10,74,50,5,51,29,26
9799,7,5,8,10,74,50,5,51,29,26,0
9800,5,8,10,74,50,5,51,29,26,0,50
9801,8,10,74,50,5,51,29,26,0,50,15
9802,10,74,50,5,51,29,26,0,50,15,3
9803,74,50,5,51,29,26,0,50,15,3,33
9804,50,5,51,29,26,0,50,15,3,33,19
9805,5,51,29,26,0,50,15,3,33,19,31
9806,51,29,26,0,50,15,3,33,19,31,1
9807,29,26,0,50,15,3,33,19,31,1,13
9808,26,0,50,15,3,33,19,31,1,13,27
9809,0,50,15,3,33,19,31,1,13,27,2
9810,50,15,3,33,19,31,1,13,27,2,2
9811,15,3,33,19,31,1,13,27,2,2,0
9812,3,33,19,31,1,13,27,2,2,0,14
9813,33,19,31,1,13,27,2,2,0,14,8
9814,19,31,1,13,27,2,2,0,14,8,26
9815,31,1,13,27,2,2,0,14,8,26,46
9816,1,13,27,2,2,0,14,8,26,46,4
9817,13,27,2,2,0,14,8,26,46,4,16
9818,27,2,2,0,14,8,26,46,4,16,4
9819,18,5,1,0,11,3,1,15,8,1,6
9820,5,1,0,11,3,1,15,8,1,6,9
9821,38,24,0,1,28,2,27,12,21,65,15
9822,24,0,1,28,2,27,12,21,65,15,21
9823,0,1,28,2,27,12,21,65,15,21,0
9824,1,28,2,27,12,21,65,15,21,0,72
9825,28,2,27,12,21,65,15,21,0,72,13
9826,2,27,12,21,65,15,21,0,72,13,6
9827,27,12,21,65,15,21,0,72,13,6,4
9828,12,21,65,15,21,0,72,13,6,4,0
9829,21,65,15,21,0,72,13,6,4,0,40
9830,65,15,21,0,72,13,6,4,0,40,53
9831,15,21,0,72,13,6,4,0,40,53,5
9832,21,0,72,13,6,4,0,40,53,5,11
9833,0,72,13,6,4,0,40,53,5,11,34
9834,72,13,6,4,0,40,53,5,11,34,11
9835,13,6,4,0,40,53,5,11,34,11,31
9836,6,4,0,40,53,5,11,34,11,31,28
9837,4,0,40,53,5,11,34,11,31,28,15
9838,0,40,53,5,11,34,11,31,28,15,28
9839,40,53,5,11,34,11,31,28,15,28,0
9840,53,5,11,34,11,31,28,15,28,0,14
9841,5,11,34,11,31,28,15,28,0,14,46
9842,11,34,11,31,28,15,28,0,14,46,32
9843,34,11,31,28,15,28,0,14,46,32,0
9844,11,31,28,15,28,0,14,46,32,0,10
9845,31,28,15,28,0,14,46,32,0,10,53
9846,28,15,28,0,14,46,32,0,10,53,22
9847,15,28,0,14,46,32,0,10,53,22,7
9848,28,0,14,46,32,0,10,53,22,7,11
9849,0,14,46,32,0,10,53,22,7,11,17
9850,14,46,32,0,10,53,22,7,11,17,0
9851,46,32,0,10,53,22,7,11,17,0,1
9852,32,0,10,53,22,7,11,17,0,1,6
9853,0,10,53,22,7,11,17,0,1,6,33
9854,10,53,22,7,11,17,0,1,6,33,2
9855,53,22,7,11,17,0,1,6,33,2,1
9856,22,7,11,17,0,1,6,33,2,1,39
9857,7,11,17,0,1,6,33,2,1,39,10
9858,11,17,0,1,6,33,2,1,39,10,40
9859,17,0,1,6,33,2,1,39,10,40,23
9860,0,1,6,33,2,1,39,10,40,23,6
9861,1,6,33,2,1,39,10,40,23,6,24
9862,6,33,2,1,39,10,40,23,6,24,13
9863,33,2,1,39,10,40,23,6,24,13,18
9864,2,1,39,10,40,23,6,24,13,18,65
9865,1,39,10,40,23,6,24,13,18,65,0
9866,39,10,40,23,6,24,13,18,65,0,0
9867,10,40,23,6,24,13,18,65,0,0,27
9868,40,23,6,24,13,18,65,0,0,27,52
9869,23,6,24,13,18,65,0,0,27,52,9
9870,6,24,13,18,65,0,0,27,52,9,1
9871,24,13,18,65,0,0,27,52,9,1,29
9872,13,18,65,0,0,27,52,9,1,29,18
9873,18,65,0,0,27,52,9,1,29,18,17
9874,65,0,0,27,52,9,1,29,18,17,14
9875,0,0,27,52,9,1,29,18,17,14,38
9876,0,27,52,9,1,29,18,17,14,38,2
9877,27,52,9,1,29,18,17,14,38,2,89
9878,52,9,1,29,18,17,14,38,2,89,22
9879,9,1,29,18,17,14,38,2,89,22,9
9880,1,29,18,17,14,38,2,89,22,9,27
9881,29,18,17,14,38,2,89,22,9,27,10
9882,18,17,14,38,2,89,22,9,27,10,9
9883,17,14,38,2,89,22,9,27,10,9,5
9884,14,38,2,89,22,9,27,10,9,5,2
9885,6,67,35,48,40,6,2,5,30,3,4
9886,67,35,48,40,6,2,5,30,3,4,23
9887,35,48,40,6,2,5,30,3,4,23,23
9888,48,40,6,2,5,30,3,4,23,23,5
9889,40,6,2,5,30,3,4,23,23,5,4
9890,6,2,5,30,3,4,23,23,5,4,46
9891,2,5,30,3,4,23,23,5,4,46,58
9892,5,30,3,4,23,23,5,4,46,58,18
9893,30,3,4,23,23,5,4,46,58,18,6
9894,3,4,23,23,5,4,46,58,18,6,53
9895,4,23,23,5,4,46,58,18,6,53,18
9896,23,23,5,4,46,58,18,6,53,18,19
9897,23,5,4,46,58,18,6,53,18,19,46
9898,5,4,46,58,18,6,53,18,19,46,21
9899,4,46,58,18,6,53,18,19,46,21,16
9900,46,58,18,6,53,18,19,46,21,16,54
9901,58,18,6,53,18,19,46,21,16,54,42
9902,18,6,53,18,19,46,21,16,54,42,16
9903,6,53,18,19,46,21,16,54,42,16,11
9904,13,7,2,6,16,29,11,45,25,32,79
9905,7,2,6,16,29,11,45,25,32,79,22
9906,2,6,16,29,11,45,25,32,79,22,25
9907,6,16,29,11,45,25,32,79,22,25,1
9908,16,29,11,45,25,32,79,22,25,1,1
9909,29,11,45,25,32,79,22,25,1,1,13
9910,50,39,17,2,48,5,2,7,25,10,36
9911,39,17,2,48,5,2,7,25,10,36,1
9912,17,2,48,5,2,7,25,10,36,1,16
9913,2,48,5,2,7,25,10,36,1,16,13
9914,48,5,2,7,25,10,36,1,16,13,39
9915,5,2,7,25,10,36,1,16,13,39,4
9916,2,7,25,10,36,1,16,13,39,4,18
9917,7,25,10,36,1,16,13,39,4,18,5
9918,25,10,36,1,16,13,39,4,18,5,5
9919,10,36,1,16,13,39,4,18,5,5,6
9920,36,1,16,13,39,4,18,5,5,6,11
9921,1,16,13,39,4,18,5,5,6,11,31
9922,16,13,39,4,18,5,5,6,11,31,4
9923,5,43,13,53,12,0,31,13,28,26,60
9924,43,13,53,12,0,31,13,28,26,60,19
9925,13,53,12,0,31,13,28,26,60,19,45
9926,53,12,0,31,13,28,26,60,19,45,23
9927,12,0,31,13,28,26,60,19,45,23,25
9928,0,31,13,28,26,60,19,45,23,25,27
9929,31,13,28,26,60,19,45,23,25,27,50
9930,13,28,26,60,19,45,23,25,27,50,17
9931,28,26,60,19,45,23,25,27,50,17,18
9932,26,60,19,45,23,25,27,50,17,18,69
9933,60,19,45,23,25,27,50,17,18,69,0
9934,19,45,23,25,27,50,17,18,69,0,8
9935,45,23,25,27,50,17,18,69,0,8,2
9936,23,25,27,50,17,18,69,0,8,2,7
9937,25,27,50,17,18,69,0,8,2,7,47
9938,27,50,17,18,69,0,8,2,7,47,10
9939,50,17,18,69,0,8,2,7,47,10,19
9940,17,18,69,0,8,2,7,47,10,19,22
9941,18,69,0,8,2,7,47,10,19,22,44
9942,69,0,8,2,7,47,10,19,22,44,5
9943,0,8,2,7,47,10,19,22,44,5,8
9944,8,2,7,47,10,19,22,44,5,8,58
9945,2,7,47,10,19,22,44,5,8,58,0
9946,7,47,10,19,22,44,5,8,58,0,0
9947,47,10,19,22,44,5,8,58,0,0,13
9948,10,19,22,44,5,8,58,0,0,13,66
9949,10,12,7,15,4,12,42,4,51,16,7
9950,12,7,15,4,12,42,4,51,16,7,3
9951,7,15,4,12,42,4,51,16,7,3,8
9952,15,4,12,42,4,51,16,7,3,8,0
9953,4,12,42,4,51,16,7,3,8,0,17
9954,12,42,4,51,16,7,3,8,0,17,29
9955,42,4,51,16,7,3,8,0,17,29,21
9956,4,51,16,7,3,8,0,17,29,21,0
9957,51,16,7,3,8,0,17,29,21,0,15
9958,12,1,3,6,0,10,4,32,4,20,9
9959,1,3,6,0,10,4,32,4,20,9,5
9960,3,6,0,10,4,32,4,20,9,5,20
9961,6,0,10,4,32,4,20,9,5,20,29
9962,0,10,4,32,4,20,9,5,20,29,158
9963,10,4,32,4,20,9,5,20,29,158,24
9964,4,32,4,20,9,5,20,29,158,24,1
9965,32,4,20,9,5,20,29,158,24,1,4
9966,4,20,9,5,20,29,158,24,1,4,0
9967,20,9,5,20,29,158,24,1,4,0,6
9968,9,5,20,29,158,24,1,4,0,6,45
9969,5,20,29,158,24,1,4,0,6,45,0
9970,20,29,158,24,1,4,0,6,45,0,1
9971,29,158,24,1,4,0,6,45,0,1,45
9972,158,24,1,4,0,6,45,0,1,45,43
9973,24,1,4,0,6,45,0,1,45,43,19
9974,1,4,0,6,45,0,1,45,43,19,42
9975,4,0,6,45,0,1,45,43,19,42,11
9976,0,6,45,0,1,45,43,19,42,11,1
9977,6,45,0,1,45,43,19,42,11,1,43
9978,45,0,1,45,43,19,42,11,1,43,0
9979,0,1,45,43,19,42,11,1,43,0,4
9980,1,45,43,19,42,11,1,43,0,4,5
9981,45,43,19,42,11,1,43,0,4,5,32
9982,43,19,42,11,1,43,0,4,5,32,15
9983,19,42,11,1,43,0,4,5,32,15,6
9984,42,11,1,43,0,4,5,32,15,6,84
9985,11,1,43,0,4,5,32,15,6,84,42
9986,1,43,0,4,5,32,15,6,84,42,6
9987,43,0,4,5,32,15,6,84,42,6,18
9988,0,4,5,32,15,6,84,42,6,18,6
9989,4,5,32,15,6,84,42,6,18,6,56
9990,5,32,15,6,84,42,6,18,6,56,19
9991,32,15,6,84,42,6,18,6,56,19,38
9992,15,6,84,42,6,18,6,56,19,38,41
9993,6,84,42,6,18,6,56,19,38,41,9
9994,84,42,6,18,6,56,19,38,41,9,40
9995,42,6,18,6,56,19,38,41,9,40,0
9996,6,18,6,56,19,38,41,9,40,0,49
9997,18,6,56,19,38,41,9,40,0,49,1
9998,6,56,19,38,41,9,40,0,49,1,7
9999,56,19,38,41,9,40,0,49,1,7,29
10000,19,38,41,9,40,0,49,1,7,29,6
10001,38,41,9,40,0,49,1,7,29,6,48
10002,41,9,40,0,49,1,7,29,6,48,32
10003,9,40,0,49,1,7,29,6,48,32,35
10004,40,0,49,1,7,29,6,48,32,35,5
10005,0,49,1,7,29,6,48,32,35,5,49
10006,49,1,7,29,6,48,32,35,5,49,72
10007,1,7,29,6,48,32,35,5,49,72,33
10008,7,29,6,48,32,35,5,49,72,33,7
10009,29,6,48,32,35,5,49,72,33,7,45
10010,6,48,32,35,5,49,72,33,7,45,1
10011,48,32,35,5,49,72,33,7,45,1,2
10012,32,35,5,49,72,33,7,45,1,2,5
10013,35,5,49,72,33,7,45,1,2,5,6
10014,5,49,72,33,7,45,1,2,5,6,6
10015,49,72,33,7,45,1,2,5,6,6,12
10016,72,33,7,45,1,2,5,6,6,12,81
10017,33,7,45,1,2,5,6,6,12,81,43
10018,7,45,1,2,5,6,6,12,81,43,57
10019,45,1,2,5,6,6,12,81,43,57,71
10020,1,2,5,6,6,12,81,43,57,71,13
10021,2,5,6,6,12,81,43,57,71,13,14
10022,5,6,6,12,81,43,57,71,13,14,67
10023,6,6,12,81,43,57,71,13,14,67,66
10024,6,12,81,43,57,71,13,14,67,66,6
10025,12,81,43,57,71,13,14,67,66,6,1
10026,81,43,57,71,13,14,67,66,6,1,81
10027,43,57,71,13,14,67,66,6,1,81,1
10028,57,71,13,14,67,66,6,1,81,1,46
10029,71,13,14,67,66,6,1,81,1,46,23
10030,13,14,67,66,6,1,81,1,46,23,7
10031,14,67,66,6,1,81,1,46,23,7,23
10032,67,66,6,1,81,1,46,23,7,23,1
10033,66,6,1,81,1,46,23,7,23,1,21
10034,6,1,81,1,46,23,7,23,1,21,19
10035,1,81,1,46,23,7,23,1,21,19,35
10036,81,1,46,23,7,23,1,21,19,35,81
10037,1,46,23,7,23,1,21,19,35,81,0
10038,46,23,7,23,1,21,19,35,81,0,47
10039,23,7,23,1,21,19,35,81,0,47,37
10040,7,23,1,21,19,35,81,0,47,37,22
10041,23,1,21,19,35,81,0,47,37,22,33
10042,1,21,19,35,81,0,47,37,22,33,2
10043,21,19,35,81,0,47,37,22,33,2,56
10044,19,35,81,0,47,37,22,33,2,56,37
10045,35,81,0,47,37,22,33,2,56,37,31
10046,81,0,47,37,22,33,2,56,37,31,6
10047,0,47,37,22,33,2,56,37,31,6,9
10048,47,37,22,33,2,56,37,31,6,9,32
10049,37,22,33,2,56,37,31,6,9,32,33
10050,22,33,2,56,37,31,6,9,32,33,28
10051,33,2,56,37,31,6,9,32,33,28,11
10052,2,56,37,31,6,9,32,33,28,11,100
10053,56,37,31,6,9,32,33,28,11,100,11
10054,37,31,6,9,32,33,28,11,100,11,60
10055,31,6,9,32,33,28,11,100,11,60,64
10056,6,9,32,33,28,11,100,11,60,64,37
10057,0,77,8,1,1,10,22,4,34,0,16
10058,77,8,1,1,10,22,4,34,0,16,2
10059,8,1,1,10,22,4,34,0,16,2,52
10060,1,1,10,22,4,34,0,16,2,52,30
10061,1,10,22,4,34,0,16,2,52,30,0
10062,10,22,4,34,0,16,2,52,30,0,10
10063,22,4,34,0,16,2,52,30,0,10,10
10064,4,34,0,16,2,52,30,0,10,10,4
10065,34,0,16,2,52,30,0,10,10,4,4
10066,0,16,2,52,30,0,10,10,4,4,1
10067,16,2,52,30,0,10,10,4,4,1,31
10068,2,52,30,0,10,10,4,4,1,31,13
10069,52,30,0,10,10,4,4,1,31,13,13
10070,30,0,10,10,4,4,1,31,13,13,30
10071,0,10,10,4,4,1,31,13,13,30,10
10072,10,10,4,4,1,31,13,13,30,10,13
10073,10,4,4,1,31,13,13,30,10,13,6
10074,4,4,1,31,13,13,30,10,13,6,1
10075,4,1,31,13,13,30,10,13,6,1,45
10076,1,31,13,13,30,10,13,6,1,45,31
10077,31,13,13,30,10,13,6,1,45,31,15
10078,13,13,30,10,13,6,1,45,31,15,10
10079,13,30,10,13,6,1,45,31,15,10,78
10080,30,10,13,6,1,45,31,15,10,78,31
10081,10,13,6,1,45,31,15,10,78,31,0
10082,13,6,1,45,31,15,10,78,31,0,31
10083,6,1,45,31,15,10,78,31,0,31,43
10084,1,45,31,15,10,78,31,0,31,43,23
10085,45,31,15,10,78,31,0,31,43,23,67
10086,31,15,10,78,31,0,31,43,23,67,26
